BusinessEntityID,PersonType,Title,FirstName,MiddleName,LastName
1099,SC,Mr.,Bob,,Hodges
1101,SC,Ms.,Jean,J.,Holloway
1103,SC,Mr.,Michael,,Holm
1105,SC,Mr.,Eddie,M.,Holmes
1107,SC,Ms.,Juanita,J.,Holman
1109,SC,Mr.,Peter,,Houston
1111,SC,Mr.,Curtis,P.,Howard
1113,SC,Mr.,Joe,,Howard
1115,SC,Ms.,Janice,K.,Hows
1117,SC,Mr.,George,M.,Huckaby
1119,SC,Mr.,Joshua,J.,Huff
1121,SC,Ms.,Arlene,,Huff
1123,SC,Mr.,Matthew,M.,Hunter
1125,SC,Ms.,Phyllis,R.,Huntsman
1127,SC,Mr.,Lawrence,E.,Hurkett
1129,SC,Mr.,Ryan,,Ihrig
1131,SC,Ms.,Beth,,Inghram
1133,SC,Mr.,Lucio,,Iallo
1135,SC,Mr.,Richard,L.,Irwin
1137,SC,Mr.,Erik,,Ismert
1139,SC,Ms.,Denean,J.,Ison
1141,SC,Mr.,Raman,,Iyer
1143,SC,Mr.,Bronson,R.,Jacobs
1145,SC,Mr.,Eric,A.,Jacobsen
1147,SC,Ms.,Jodan,M.,Jacobson
1149,SC,Ms.,Mary,,Alexander
1151,SC,Mr.,David,,Jaffe
1153,SC,Mr.,Jay,,Jamison
1155,SC,Ms.,Vance,P.,Johns
1157,SC,Ms.,Joyce,,Jarvis
1159,SC,Mr.,George,,Jiang
1161,SC,Mr.,Stephen,Yuan,Jiang
1163,SC,Mr.,Samuel,A.,Johnson
1165,SC,Ms.,Danielle,B.,Johnson
1167,SC,Mr.,Greg,M.,Johnson
1169,SC,Mr.,Barry,,Johnson
1171,SC,Mr.,Brian,,Johnson
1173,SC,Mr.,David,,Johnson
1175,SC,Mr.,Willis,,Johnson
1177,SC,Ms.,Tamara,,Johnston
1179,SC,Mr.,Robert,E.,Jones
1181,SC,Mr.,Brannon,,Jones
1183,SC,Ms.,Jean,,Jordan
1185,SC,Ms.,Peggy,J.,Justice
1187,SC,Ms.,Diane,F.,Krane
1189,SC,Mr.,Scott,B.,Kaffer
1191,SC,Ms.,Sandra,T.,Kitt
1193,SC,Ms.,Wendy,,Kahn
1195,SC,Mr.,Sandeep,,Kaliyath
1197,SC,Mr.,John,,Kane
1199,SC,Ms.,Lori,,Kane
1201,SC,Ms.,Judith,F.,Krane
1203,SC,Ms.,Kay,E.,Krane
1205,SC,Mr.,Sandeep,,Katyal
1207,SC,Ms.,Bonnie,,Kearney
1209,SC,Mr.,Kendall,,Keil
1211,SC,Mr.,Victor,A.,Kelley
1213,SC,Mr.,John,,Kelly
1215,SC,Mr.,Robert,,Kelly
1217,SC,Mr.,Kevin,,Kennedy
1219,SC,Ms.,Mary,R.,Kesslep
1221,SC,Ms.,Alice,L.,Kesterson
1223,SC,Ms.,Elizabeth,,Keyser
1225,SC,Ms.,Tammy,J.,Khan
1227,SC,Mr.,Imtiaz,,Khan
1229,SC,Ms.,Karan,,Khanna
1231,SC,Mr.,Joe,,Kim
1233,SC,Mr.,Jim,,Kim
1235,SC,Mr.,Shane,S.,Kim
1237,SC,Mr.,Tim,,Kim
1239,SC,Mr.,Russell,,King
1241,SC,Mr.,Anton,,Kirilov
1243,SC,Mr.,Christian,,Kleinerman
1245,SC,Mr.,Andrew,P.,Kobylinski
1247,SC,Mr.,Reed,,Koch
1249,SC,Mr.,Jim,,Kennedy
1251,SC,Mr.,Kirk,T,King
1253,SC,Mr.,Eugene,,Kogan
1255,SC,Mr.,Scott,,Konersmann
1257,SC,Ms.,Joy,R.,Koski
1259,SC,Ms.,Pamala,M.,Kotc
1261,SC,Mr.,Edward,J.,Kozlowski
1263,SC,Mr.,James,D.,Kramer
1265,SC,Mr.,Mitch,,Kennedy
1267,SC,Mr.,James,J.,Krow
1269,SC,Ms.,Margaret,T.,Krupka
1271,SC,Mr.,Deepak,,Kumar
1273,SC,Mr.,Jeffrey,B.,Kung
1275,SC,Mr.,Vamsi,,Kuppa
1277,SC,Mr.,Jeffrey,,Kurtz
1279,SC,Mr.,Peter,,Kurniawan
1281,SC,Mr.,Eric,,Lang
1283,SC,Ms.,Rebecca,,Laszlo
1285,SC,Ms.,Cecilia,M.,Laursen
1287,SC,Mr.,David,O,Lawrence
1289,SC,Ms.,Elsa,,Leavitt
1291,SC,Mr.,Michael,J.,Lee
1293,SC,Ms.,Marjorie,M.,Lee
1295,SC,Mr.,Frank,,Campbell
1297,SC,Mr.,Mark,,Lee
1299,SC,Mr.,Robertson,,Lee
1301,SC,Ms.,Jolie,,Lenehan
1303,SC,Mr.,Roger,,Lengel
1305,SC,,A.,Francesca,Leonetti
1307,SC,Ms.,Bonnie,B.,Lepro
1309,SC,Ms.,Gloria,J.,Lesko
1311,SC,Ms.,Linda,,Leste
1313,SC,Mr.,Steven,B.,Levy
1315,SC,Ms.,Judy,,Lew
1317,SC,Ms.,Elsie,L.,Lewin
1319,SC,Mr.,George,Z.,Li
1321,SC,Mr.,Yale,,Li
1323,SC,Ms.,Yan,,Li
1325,SC,Ms.,Yuhong,,Li
1327,SC,Mr.,Joseph,M.,Lique
1329,SC,Mr.,Paulo,H.,Lisboa
1331,SC,Mr.,David,J.,Liu
1333,SC,,Jinghao,,Liu
1335,SC,Mr.,Kevin,,Liu
1337,SC,Mr.,Run,,Liu
1339,SC,Mr.,Todd,R.,Logan
1341,SC,Mr.,Kok-Ho,,Loh
1343,SC,Mr.,John,K.,Long
1345,SC,Ms.,Sharon,J.,Looney
1347,SC,Mr.,Jeremy,,Los
1349,SC,Mr.,Spencer,,Low
1351,SC,Ms.,Anita,R.,Lucerne
1353,SC,Mr.,Jose,,Lugo
1355,SC,Mr.,Richard,,Lum
1357,SC,Ms.,Judy,R.,Lundahl
1359,SC,Mr.,Sean,J.,Lunt
1361,SC,Ms.,Helen,R.,Lutes
1363,SC,Mr.,Robert,P.,Lyeba
1365,SC,Ms.,Sharon,F.,Lynn
1367,SC,Mr.,Robert,,Lyon
1369,SC,Ms.,Jenny,,Lysaker
1371,SC,Ms.,Denise,R.,Maccietto
1373,SC,Mr.,Scott,,MacDonald
1375,SC,Mr.,Walter,J.,Mays
1377,SC,Mr.,Patrick,J.,Magenheimer
1379,SC,Ms.,Kimberly,N.,Malmendier
1381,SC,Mr.,Ajay,,Manchepalli
1383,SC,Ms.,Parul,,Manek
1385,SC,Mr.,Tomas,M.,Manzanares
1387,SC,Ms.,Kathy,R.,Marcovecchio
1389,SC,Ms.,Jill,K.,Markwood
1391,SC,Ms.,Melissa,R.,Marple
1393,SC,Ms.,Cecelia,L.,Marshall
1395,SC,Mr.,Benjamin,,Martin
1397,SC,Ms.,Linda,,Martin
1399,SC,Ms.,Mindy,,Martin
1401,SC,Ms.,Sandra,I.,Martinez
1403,SC,Mr.,Frank,,Mart¡nez
1405,SC,Mr.,Steve,,Masters
1407,SC,Mr.,Joseph,,Matthews
1409,SC,Ms.,Jennifer,J.,Maxham
1411,SC,Mr.,Chris,,Maxwell
1413,SC,Ms.,Sandra,B.,Maynard
1415,SC,Mr.,John,J.,McClane
1417,SC,Ms.,Robin,M.,McGuigan
1419,SC,Ms.,Stacie,K.,Mcanich
1421,SC,Ms.,Katie,,McAskill-White
1423,SC,Ms.,Lola,M.,McCarthy
1425,SC,Ms.,Jane,A.,McCarty
1427,SC,Ms.,Nikki,,McCormick
1429,SC,Mr.,James,L.,McCoy
1431,SC,Ms.,Christinia,A.,McDonald
1433,SC,Mr.,Alejandro,,McGuel
1435,SC,Ms.,Yvonne,,McKay
1437,SC,Ms.,Nkenge,,McLin
1439,SC,Ms.,Nancy,A.,McPhearson
1441,SC,Ms.,Nellie,T.,Medina
1443,SC,Ms.,Raquel,,Mello
1445,SC,Ms.,Gladys,F.,Mendiola
1447,SC,Mr.,R. Morgan,L.,Mendoza
1449,SC,Mr.,Tosh,,Meston
1451,SC,Ms.,Susan,,Metters
1453,SC,Mr.,Stephen,A.,Mew
1455,SC,Mr.,Eric,B.,Meyer
1457,SC,Ms.,Helen,M.,Meyer
1459,SC,Ms.,Deanna,,Meyer
1461,SC,Mr.,Gary,P.,Meyerhoff
1463,SC,Mr.,Ramesh,,Meyyappan
1465,SC,Mr.,Thomas,R.,Michaels
1467,SC,Mr.,Jan,,Miksovsky
1469,SC,Ms.,Virginia,L.,Miller
1471,SC,Mr.,Matthew,J.,Miller
1473,SC,Mr.,Emilo,R.,Miller
1475,SC,Mr.,Ben,,Miller
1477,SC,Mr.,Dylan,,Miller
1479,SC,Mr.,Frank,,Miller
1481,SC,Ms.,Neva,M.,Mitchell
1483,SC,Ms.,Linda,,Mitchell
1485,SC,Mr.,Scott,,Mitchell
1487,SC,Mr.,Robert,,Mitosinka
1489,SC,Mr.,Joseph,P.,Mitzner
1491,VC,Ms.,Paula,B.,Moberly
1493,VC,Ms.,Suchitra,,Mohan
1495,VC,Mr.,Jonathan,,Moeller
1497,VC,Mr.,William,J.,Monroe
1499,VC,Ms.,Alan,L.,Monitor
1501,VC,Ms.,Hillaine,N.,Montera
1503,VC,Mr.,Bobby,,Moore
1505,VC,Ms.,Barbara,,Moreland
1507,VC,Mr.,Jon,,Morris
1509,VC,Ms.,Julia,,Moseley
1511,VC,Ms.,Marie,E.,Moya
1513,VC,Mr.,Zheng,,Mu
1515,VC,Mr.,Salman,,Mughal
1517,VC,Mr.,Albert,,Mungin
1519,VC,Mr.,Stuart,,Munson
1521,VC,Ms.,Billie Jo,,Murray
1523,VC,Ms.,Dorothy,J.,Myer
1525,VC,Mr.,Ken,,Myer
1527,VC,Ms.,Suzanne,,Nelson
1529,VC,,Mandar,,Naik
1531,VC,Mr.,Greg,F.,Mohamed
1533,VC,Mr.,Mike,,Nash
1535,VC,Ms.,Lorraine,,Nay
1537,VC,Mr.,Alex,,Nayberg
1539,VC,Ms.,Jan,R.,Nelsen
1541,VC,Mr.,Amir,T.,Netz
1543,VC,Mr.,Donals,E.,Nilson
1545,VC,Mr.,Toby,,Nixon
1547,VC,Ms.,Laura,,Norman
1549,VC,Mr.,Fred,,Northup
1551,VC,Mr.,Michael,J,O'Connell
1553,VC,Mr.,Tim,,O'Brien
1555,VC,,Tina,Slone,O'Dell
1557,VC,Mr.,Robert,,O'Hara
1559,VC,Mr.,Nino,E.,Olivotto
1561,VC,Mr.,Lee,M.,Olguin
1563,VC,Mr.,Tad,,Orman
1565,VC,Ms.,Gloria,B.,Orona
1567,VC,Mr.,Fred,A.,Ortiz
1569,VC,Mr.,John,E.,Ortiz
1571,VC,Mr.,David,J.,Ortiz
1573,VC,Ms.,Michiko,,Osada
1575,VC,Mr.,Stu,J.,Osborn
1577,VC,Mr.,Scott,,Oveson
1579,VC,Ms.,Lori,,Oviatt
1581,VC,Ms.,Jyothi,,Pai
1583,VC,Mr.,Cristian,B.,Osorio
1585,VC,Ms.,Mosha,M.,Park
1587,VC,Mr.,Rajesh,M.,Patel
1589,VC,Mr.,Shyamalan,,Pather
1591,VC,Mr.,Michael,,Patten
1593,VC,Ms.,Trish,E.,Pederson
1595,VC,Mr.,Frank,,Pellow
1597,VC,Mr.,Lionel,,Penuchot
1599,VC,Ms.,Elizabeth,M.,Peoples
1601,VC,Mr.,John,,Peoples
1603,VC,Mr.,Jonathan,,Perera
1605,VC,Ms.,Tina,A.,Perko
1607,VC,Mr.,James,,Peters
1609,VC,Mr.,Glin,J.,Peterson
1611,VC,Ms.,Sara,E.,Pettengill
1613,VC,Ms.,Carol,,Philips
1615,VC,Ms.,Patricia,B.,Porter
1617,VC,Mr.,Pat,R.,Pinkston
1619,VC,Mr.,Paulo,Sergio Da Silva,Pinto
1621,VC,Ms.,Deborah,,Poe
1623,VC,Mr.,Grigory,,Pogulsky
1625,VC,Ms.,Carole,,Poland
1627,VC,Ms.,Cheryl,J.,Pompa
1629,VC,,Alma,B.,Poorbaugh
1631,VC,Ms.,Ethel,J.,Porter
1633,VC,Ms.,Constance,J.,Posner
1635,VC,Mr.,Josh,,Pollock
1637,VC,Ms.,Betty,J.,Potts
1639,VC,Mr.,Fred,,Preston
1641,VC,Mr.,Jeff,,Price
1643,VC,Mr.,Milton,M.,Pugh
1645,VC,Mr.,Sean,,Purcell
1647,VC,Ms.,Monica,L.,Quintana
1649,VC,Ms.,Mary Lou,M.,Quintana
1651,VC,Ms.,Kim,,Ralls
1653,VC,Ms.,Susan,J.,Ramos
1655,VC,Ms.,Cynthia,,Randall
1657,VC,Mr.,Arvind,B.,Rao
1659,VC,Mr.,Simon,,Rapier
1661,VC,Mr.,Michael,S,Ray
1663,VC,Ms.,Suzann,K.,Reams
1665,VC,Ms.,Michelle,B.,Rector
1667,VC,Ms.,Jamie,,Reding
1669,VC,Mr.,Russell,A.,Reed
1671,VC,Ms.,Celine,J.,Reed
1673,VC,Mr.,Randy,,Reeves
1675,VC,Mr.,Enoch,T,Remick
1677,VC,Mr.,Eric,E.,Rhodes
1679,VC,Mr.,Adam,J.,Reynolds
1681,VC,Ms.,Constance,J.,Remmington
1683,VC,Mr.,Albert,A.,Rhodes
1685,VC,Mr.,Dave,,Richards
1687,VC,Mr.,Jack,S.,Richins
1689,VC,Ms.,Marie,M.,Richmeier
1691,VC,Mr.,William,J.,Richter
1693,VC,Mr.,Thomas,M.,Richards
1695,VC,Ms.,Stacy,K.,Rizzi
1697,VC,Ms.,Leota,J.,Roberts
1699,IN,Mr.,David,R.,Robinett
1700,IN,Ms.,Rebecca,A.,Robinson
1701,IN,Ms.,Dorothy,B.,Robinson
1702,IN,Ms.,Carol Ann,F.,Rockne
1703,IN,Mr.,Scott,M.,Rodgers
1704,IN,Mr.,Jim,,Rodman
1705,IN,Mr.,Eric,,Rothenberg
1706,IN,Mr.,Michael,L.,Rothkugel
1707,IN,Mr.,Pablo,,Rovira Diez
1708,IN,Ms.,Linda,R.,Rousey
1709,IN,Mr.,Luke,J.,Roy
1710,IN,Ms.,Lisa,K.,Roy
1711,IN,Mr.,Michael,,Ruggiero
1712,IN,Ms.,Pearlie,J.,Rusek
1713,IN,Ms.,Andrea,,Rusko
1714,IN,Mr.,Andy,,Ruth
1715,IN,Ms.,Justine,J.,Ryan
1716,IN,Ms.,Deanna,N.,Sabella
1717,IN,Mr.,Lane,,Sacksteder
1718,IN,Mr.,Peter,,Saddow
1719,IN,Ms.,Sharon,,Salavaria
1720,IN,Mr.,Irving,W,Schmidt
1721,IN,Mr.,Raymond,,Sam
1722,IN,,Mandar,,Samant
1723,IN,Mr.,John,J,Sandstone
1724,IN,Ms.,Madalena,J.,Sanchez
1725,IN,Mr.,Thomas,T.,Sanchez
1726,IN,Mr.,Ken,,Sánchez
1727,IN,Mr.,Mikael,,Sandberg
1728,IN,Ms.,Mary,R.,Sandidge
1729,IN,Mr.,Patrick,,Sands
1730,IN,Sr.,José,E,Saraiva
1731,IN,Mr.,Lloyd,M.,Saunders
1732,IN,Mr.,Vadim,,Sazanovich
1733,IN,Mr.,K.,,Saravan
1734,IN,Mr.,Gary,,Schare
1735,IN,Ms.,Yvonne,,Schleger
1736,IN,Mr.,Steve,,Schmidt
1737,IN,Mr.,Scot,,Schulte
1738,IN,Ms.,Barbara,R.,Schultz
1739,IN,Mr.,Mike,,Seamans
1740,IN,Mr.,Scott,,Seely
1741,IN,Ms.,Birgit,,Seidel
1742,IN,Mr.,Steven,,Selikoff
1743,IN,Ms.,Alice,J.,Serventi
1744,IN,Mr.,Joshua,R.,Several
1745,IN,Mr.,Paul,J.,Shakespear
1746,IN,Mr.,Alan,,Shen
1747,IN,Mr.,David,B.,Shepard
1748,IN,Ms.,Janet,,Sheperdigian
1749,IN,Ms.,Megan,,Sherman
1750,IN,Ms.,Irma,J.,Sherwood
1751,IN,Mr.,Daniel,,Shimshoni
1752,IN,Ms.,Misty,,Shock
1753,IN,Mr.,Carlos,M.,Short
1754,IN,Mr.,Shish,,Shridhar
1755,IN,Ms.,Britta,,Simon
1756,IN,Mr.,Marty,E.,Simpson
1757,IN,Mr.,David,,Simpson
1758,IN,Ms.,Anne,R.,Sims
1759,IN,Mr.,Mircea,Radu,Singer
1760,IN,Mr.,Paul,,Singh
1761,IN,Ms.,Bonnie,L.,Skelly
1762,IN,Mr.,Anders,B,Skjønaa
1763,IN,Ms.,Dianne,K.,Slattengren
1764,IN,Ms.,Lanna,A.,Slaven
1765,IN,Ms.,Cathy,J.,Sloan
1766,IN,Mr.,Leonard,J.,Smith
1767,IN,Ms.,Mary,J.,Smith
1768,IN,Ms.,Peggy,R.,Smith
1769,IN,Mr.,Rolando,T.,Smith
1770,IN,Mr.,Ben,,Adams
1771,IN,Ms.,Denise,,Smith
1772,IN,Mr.,Jeff,,Smith
1773,IN,Ms.,Samantha,,Smith
1774,IN,Ms.,Lorrin,G.,Smith-Bates
1775,IN,Mr.,Timothy,,Sneath
1776,IN,Ms.,Victoria,L.,Snowden
1777,IN,Mr.,David,,So
1778,IN,Mr.,Ajay,,Solanki
1779,IN,,Alma,L.,Son
1780,IN,Ms.,Lolan,,Song
1781,IN,Mr.,William,K.,Sotelo
1782,IN,Sr.,Anibal,,Sousa
1783,IN,Ms.,Sylvia,N.,Spencer
1784,IN,Mr.,Phil,,Spencer
1785,SC,Ms.,Geraldine,T.,Spicer
1786,SC,Ms.,Kristin,R.,Spanaway
1787,SC,Mr.,Mahesh,,Smith
1788,SC,Mr.,Sethu,,Srinivasan
1789,SC,,Annik,,Stahl
1790,SC,Mr.,Jeff,,Stammler
1791,SC,Ms.,Carina,,Stanev
1792,SC,Ms.,Beth,K.,Stanley
1793,SC,Ms.,Merrill,R.,Steel
1794,SC,Ms.,Joan,P.,Steele
1795,SC,Ms.,Laura,C.,Steele
1797,SC,Ms.,Shanay,B.,Steelman
1799,SC,Ms.,Heidi,,Steen
1801,SC,Mr.,Stefano,,Stefani
1803,SC,Mr.,Alan,,Steiner
1805,SC,Mr.,Derik,,Stenerson
1807,SC,Mr.,Vassar,J.,Stern
1809,SC,Ms.,Wathalee,R.,Steuber
1811,SC,Ms.,Alice,M.,Steiner
1813,SC,Ms.,Liza Marie,N.,Stevens
1815,SC,Mr.,Jim,,Stewart
1817,SC,Ms.,Judy,R.,Storjohann
1819,SC,Mr.,Louis,B.,Stotka
1821,SC,Mr.,Robert,B.,Stotka
1823,SC,Ms.,Kayla,M.,Stotler
1825,SC,Mr.,Charles,J.,Strange
1827,SC,Ms.,Ruby Sue,R.,Styles
1829,SC,Mr.,Min,,Su
1831,SC,Mr.,Gary,J.,Suess
1833,SC,Ms.,Ruth,J.,Suffin
1835,SC,Ms.,Elizabeth,J.,Sullivan
1837,SC,Mr.,Michael,,Sullivan
1839,SC,Ms.,Marcia,J.,Sultan
1841,SC,Mr.,Nate,,Sun
1843,SC,Mr.,Krishna,,Sunkammurali
1845,SC,Mr.,Brad,,Sutton
1847,SC,Mr.,Martin,J.,Svoboda
1849,SC,Mr.,Abraham,L.,Swearengin
1851,SC,Ms.,Katherine,K.,Swan
1853,SC,Mr.,Manoj,,Syamala
1855,SC,Ms.,Shelly,,Szymanski
1857,SC,Ms.,Julie,,Taft-Rider
1859,SC,Mr.,Clarence,R.,Tatman
1861,SC,Mr.,Damon,A.,Taylor
1863,SC,Mr.,Mike,M.,Taylor
1865,SC,Mr.,Denis,,Taylor
1867,SC,Mr.,Jeff,E.,Teper
1869,SC,Mr.,Chad,J.,Tedford
1871,SC,Mr.,Sameer,A.,Tejani
1873,SC,Ms.,Vanessa,J.,Tench
1875,SC,Ms.,Judy,J.,Thames
1877,SC,Ms.,Karen,M.,Theisen
1879,SC,Mr.,Ram,,Thirunavukkarasu
1881,SC,Ms.,Phyllis,A.,Thomas
1883,SC,Mr.,James,R.,Thomas
1885,SC,Mr.,Donald,M.,Thompson
1887,SC,Ms.,Kendra,N.,Thompson
1889,SC,Mr.,Daniel,P.,Thompson
1891,SC,Ms.,Andrea,A.,Thomsen
1893,SC,Ms.,Rossane,L.,Thoreson
1895,SC,Ms.,Yuping,,Tian
1897,SC,Mr.,Mike,,Tiano
1899,SC,Ms.,Diane,,Tibbott
1901,SC,Ms.,Danielle,,Tiedt
1903,SC,Mr.,Tony,,Ting
1905,SC,Mr.,John,,Tippett
1907,SC,Mr.,Dragan,,Tomic
1909,SC,Ms.,Delia,B.,Toone
1911,SC,Mr.,Alvin,J.,Torre
1913,SC,Ms.,Anna,F.,Townsend
1915,SC,Mr.,Glenn,J.,Track
1917,SC,Mr.,Abe,M.,Tramel
1919,SC,Mr.,James,R.,Tran
1921,SC,Ms.,Olga,J.,Trau
1923,SC,Ms.,Doris,J.,Traube
1925,SC,Ms.,Jean,E.,Trenary
1927,SC,Mr.,Billy,J.,Trent
1929,SC,Mr.,David,F.,Trolen
1931,SC,Mr.,Michael John,R.,Troyer
1933,SC,Ms.,Christie,J.,Trujillo
1935,SC,Ms.,Lynn,,Tsoflias
1937,SC,Ms.,Gracia,B.,Tuell
1939,SC,Ms.,Phyllis,B.,Tuffield
1941,SC,Ms.,Mary,J.,Tullao
1943,SC,Mr.,Sairaj,,Uddin
1945,SC,Mr.,Sunil,,Uppal
1947,SC,Ms.,Mary,J.,Vaca
1949,SC,Ms.,Rachel,B.,Valdez
1951,SC,Ms.,Esther,K.,Valle
1953,SC,Mr.,H.,Brian,Valentine
1955,SC,Mr.,Jessie,E.,Valerio
1957,SC,Mr.,Johnathan,,Van Eaton
1959,SC,Mr.,Roger,,Van Houten
1961,SC,Ms.,Mandy,,Vance
1963,SC,Ms.,Rose,M.,Vandenouer
1965,SC,Mr.,Gregory,T.,Vanderbout
1967,SC,Mr.,Michael,,Vanderhyde
1969,SC,Ms.,Margaret,J.,Vanderkamp
1971,SC,Ms.,Kara,N.,Vanderlinden
1973,SC,Mr.,Carlos,M.,Vansant
1975,SC,Mr.,Nieves,J.,Vargas
1977,SC,Mr.,Gary,T,Vargas
1979,SC,Mr.,Ranjit,Rudra,Varkey Chudukatil
1981,SC,Ms.,Patricia,M.,Vasquez
1983,SC,Mr.,Raja,D.,Venugopal
1985,SC,Mr.,Kevin,,Verboort
1987,SC,Ms.,Dora,P.,Verdad
1989,SC,Ms.,Wanda,F.,Vernon
1991,SC,Mr.,Robert,R.,Vessa
1993,SC,Ms.,Caroline,A.,Vicknair
1995,SC,Mr.,Shane,P.,Vigil
1996,SC,Ms.,Homer,J.,Villa
1997,SC,Mr.,Eric,M.,Vincenzi
1998,SC,Mr.,Keith,N.,Virden
1999,SC,Ms.,Filomena,T.,Visser
2000,SC,Ms.,Helen,J.,Vlass
2001,SC,Mr.,William,,Vong
2002,SC,Ms.,Florence,M.,Vonholt
2003,SC,Mr.,Florian,,Voss
2004,SC,Ms.,Janice,A.,Vrins
2005,SC,,Rohinton,,Wadia
2006,SC,Ms.,Julie,P.,Waggoner
2007,SC,Ms.,Deb,,Waldal
2008,SC,Ms.,Silvia,M.,Walker
2009,SC,Ms.,Hazel,R.,Walker
2010,SC,Ms.,Joanna,B.,Wall
2011,SC,Mr.,Bryan,,Walton
2012,SC,Mr.,Jian,Shuo,Wang
2013,SC,Mr.,Qiang,,Wang
2014,SC,Mr.,Tony,,Wang
2015,SC,Ms.,Ruth,B.,Ward
2016,SC,Mr.,Clay,M.,Warthen
2017,SC,Ms.,Irene,J.,Watada
2018,SC,Ms.,Becky,R.,Waters
2019,SC,Mr.,Darren,M.,Watkins
2020,SC,Mr.,Jason,M.,Watters
2021,SC,Ms.,Kristin,M.,Watts
2022,SC,Mr.,Peter,,Waxman
2023,SC,Ms.,Francis,F.,Weber
2024,SC,Mr.,Gregory,,Weber
2025,SC,Ms.,Dorothy,L.,Weimer
2026,SC,Mr.,Ole,A.,Weldon
2027,SC,Ms.,Alexandra,K.,Wellington
2028,SC,Mr.,Paul,,West
2029,SC,Mr.,Nigel,,Westbury
2030,SC,Ms.,Kerry,N.,Westguard
2031,SC,Ms.,Gail,M.,Westover
2032,SC,Ms.,Ann,B.,Wilson
2033,SC,Mr.,Sam,L.,Wheeler
2034,SC,Ms.,Wendy,,Wheeler
2035,SC,Ms.,Vivian,M.,Whipple
2036,SC,Ms.,Cynthia,J.,White
2037,VC,Mr.,Mike,E.,White
2038,VC,Mr.,Vincent,T.,White
2039,VC,Mr.,Steven,K.,Whitehead
2040,VC,Mr.,Gregory,R.,Whiting
2041,VC,Ms.,Catherine,M.,Whitney
2042,VC,Mr.,Shawn,M.,Whitney
2043,VC,Mr.,Todd,K.,Whitney
2044,VC,Ms.,Kelly,J.,Whitworth
2045,VC,Mr.,Jay,J.,Wilkie
2046,VC,Mr.,Benjamin,C.,Willett
2047,VC,Ms.,Gloria,B.,Wilson
2048,VC,Mr.,Dan,,Wilson
2049,VC,Mr.,James,C.,Wilson
2050,SC,Ms.,Kathleen,J.,Winter
2052,VC,Ms.,Barbara,K.,Wisnewski
2053,VC,Mr.,Mark,,Wistrom
2054,VC,Ms.,Charlene,J.,Wojcik
2055,VC,Ms.,Audrey,E.,Wold
2056,VC,Ms.,Eunice,J.,Wolf
2057,VC,Ms.,Dorothy,M.,Wollesen
2058,VC,Mr.,John,,Wood
2059,VC,Ms.,Caroline,M.,Woodard
2060,VC,Ms.,Sheela,,Word
2061,VC,Mr.,Michiel,,Wories
2062,VC,Mr.,Michael,J.,Worland
2063,VC,Mr.,Steven,M.,Wright
2064,VC,Mr.,Peng,,Wu
2065,VC,Ms.,Lenore,J.,Yasi
2066,VC,Mr.,Arthur,,Yasinski
2067,VC,Ms.,Tai,,Yee
2068,VC,Mr.,Joe,,Yong
2069,VC,Mr.,Richard,T.,Young
2070,VC,Mr.,Garrett,,Young
2071,VC,Mr.,Rob,,Young
2072,VC,Mr.,Tom,,Youtsey
2073,VC,,Wei,,Yu
2074,VC,Mr.,Ian,A.,Yuhasz
2075,VC,Mr.,Gary,,Yukish
2076,VC,Mr.,Greg,,Yvkoff
2077,VC,Mr.,Eugene,,Zabokritski
2078,VC,Mr.,Robert,,Zare
2079,VC,Mr.,Michael,,Zeman
2080,VC,Ms.,Jo,J.,Zimmerman
2081,VC,Mr.,Frank,,Zhang
2082,VC,Mr.,Larry,,Zhang
2083,VC,Mr.,Arvid,B.,Ziegler
2084,VC,Ms.,Karin,,Zimprich
2085,VC,Ms.,Juanita,J.,Zimmerman
2086,VC,Ms.,Carla,J.,Zubaty
2087,VC,Ms.,Patricia,M.,Zubaty
2088,VC,Ms.,Judy,N.,Zugelder
2089,VC,Mr.,Michael,J.,Zwilling
2090,VC,Ms.,Cathan,,Cook
2091,GC,,David,J,Ortiz
2092,GC,,Qiang,,Wang
2093,GC,,Andy,,Teal
2094,GC,,Jeff,,Pike
2095,GC,,Gregory,J,Erickson
2096,GC,,Kathie,,Flood
2097,GC,,Luca,,Dellamore
2098,GC,,Walter,,Cavestany
2099,GC,,Beverly,,Baker
2100,GC,,Erin,,Hagens
2101,GC,,George,,Jiang
2102,GC,,Kim,,Akers
2103,GC,,Karen,,Archer
2104,GC,,Sean,,Alexander
2105,GC,,John,,Campbell
2106,GC,,Susan,,Canuto
2107,GC,,Jim,,Kim
2108,GC,,Scott,,Mitchell
2109,GC,,Lori,,Shea
2110,GC,,Heidi,,Steen
2111,GC,,Mandy,,Vance
2112,GC,,Deb,,Waldal
2113,GC,,James,,Van Eaton
2114,GC,,John,,Tippett
2115,GC,,Frank,,Pellow
2116,GC,Ms.,Joanna,,Berry
2117,GC,,Scott,,Bishop
2118,GC,,Brian,,Burke
2119,GC,,Pat,,Coleman
2120,GC,,Molly,,Dempsey
2121,GC,,Susan,,Eaton
2122,GC,,Brian,,Groth
2123,GC,,Lawrie,,Gaffney
2124,GC,,Kevin,,Wright
2125,GC,,Dan,,Wilson
2126,GC,,Colin,,Wilcox
2127,GC,,Andrew,,Hill
2128,GC,,Clair,,Hector
2129,GC,,Michael,J,Hummer
